ticker,sector,market_cap,dcf_applicable,fair_value_equity,fv_per_share,price_to_fv,stars,moat,moat_trend,uncertainty,implied_g,base_g,roic_median,wacc,engine_tier,engine_composite,rec_mean
CURI,Communication Services,164523088.0,True,85683837.81345525,1.485915611359865,1.9201181015979694,1,None,Positive,Very High,0.20392874701007202,0.04976345971899052,-0.7657338525358264,0.11,INSUFFICIENT_LIQUIDITY,29.5,1.66667
PRM,Materials,4919911936.0,True,4106983294.339999,27.31242094047774,1.1979381417938395,3,None,Positive,Very High,0.2806971848240709,0.25,-0.0014997846993846015,0.10197297789745463,SELL,29.5,
LGIH,Industrials,1169745280.0,True,1701350983.9507055,73.16192709228888,0.687539073967992,5,Narrow,Negative,High,-0.006438381669822635,0.03,0.11439151358241126,0.0627143597030651,SELL,29.4,3.0
CLW,Materials,248167648.0,True,1403988849.1952064,86.83213861062566,0.17675898789527744,5,None,Negative,Medium,-0.1,0.0487593039634814,0.03942188868972203,0.05662535847820543,INSUFFICIENT_LIQUIDITY,29.4,
WCN,Utilities,39438438400.0,True,29256908430.32617,113.40909384666648,1.3480043010668956,1,Narrow,Negative,Medium,0.13248169334114557,0.10281769942107849,0.06330620937154482,0.06105612351405551,SELL,29.4,1.5
TCX,Information Technology,152074720.0,True,74411915.89291275,6.724550827919257,2.0436877370400315,1,None,Negative,Very High,0.08582157111063637,0.06748844120390345,0.0011498657441332029,0.056589936634812696,INSUFFICIENT_LIQUIDITY,29.4,
LPX,Materials,4932460544.0,True,5487712700.878351,78.39589572683359,0.8988190185704367,3,Wide,Negative,High,0.013657212063126853,0.03,0.29040717415443645,0.08693219940476464,SELL,29.4,1.66667
LGO,Unknown,86947024.0,True,504069458.59646404,7.43103590577542,0.17249016483183915,5,None,Negative,Very High,-0.1,0.03,-0.0873454822904078,0.07327441244356875,INSUFFICIENT_LIQUIDITY,29.3,
ALGS,Health Care,30384174.0,True,84826575.24219838,8.581382033828012,0.3581916859574556,5,None,Stable,Very High,-0.1,0.03,,0.10968391709516936,INSUFFICIENT_LIQUIDITY,29.3,1.14286
NXL,Health Care,11280845.0,True,4314252.538370479,0.26318509988403077,2.6147855044806554,1,None,Stable,Very High,0.4,0.03,-31.237642913596613,0.11,INSUFFICIENT_LIQUIDITY,29.3,
GTN,Communication Services,411981248.0,True,13338785008.470016,137.51324751000018,0.030885965081406994,5,Narrow,Negative,High,-0.1,0.03,0.07931052885757428,0.046490714145215106,INSUFFICIENT_LIQUIDITY,29.3,
FATE,Health Care,230787184.0,True,220710801.54781762,1.857991833113943,1.0456542334200136,3,None,Negative,Very High,0.13555336177426702,0.03,-3.5768208992711297,0.11,INSUFFICIENT_LIQUIDITY,29.2,2.08333
DOCS,Information Technology,3765335552.0,True,15341132230.513836,77.07252637812907,0.24544052521173554,5,Wide,Negative,Low,-0.016157627056286927,0.16815628494805246,0.9429051506433633,0.065,SELL,29.2,2.34783
SFNC,Financials,3130485504.0,False,5651783314.500422,41.94864815447389,0.5538934049308494,5,Narrow,Positive,High,-0.1,0.03,0.2099516948390609,0.08230507150291323,SELL,29.2,
AWRE,Information Technology,29222204.0,True,74077350.7727561,3.497018872338956,0.3944823039047886,5,None,Negative,Very High,-0.1,0.03,-0.7181572444078438,0.11,INSUFFICIENT_LIQUIDITY,29.2,
CVRX,Health Care,142763376.0,True,1332293891.9709408,51.07566628291467,0.10715606883763591,5,Narrow,Positive,Very High,-0.047471627875677436,0.28,-4.132684960055575,0.09286248351964196,INSUFFICIENT_LIQUIDITY,29.2,1.57143
AVD,Materials,76091688.0,True,395789505.8976232,13.923503338409315,0.1922529194588657,5,None,Negative,High,-0.09639898101038655,0.03,0.04399611573176315,0.057613077968428926,INSUFFICIENT_LIQUIDITY,29.2,
BROS,Consumer Discretionary,9698422784.0,True,5309479704.054546,42.21780242402075,1.826623948970719,1,None,Positive,Medium,0.3651584043458346,0.25,0.029533401684263917,0.07436197506962214,SELL,29.2,1.29167
GRPN,Information Technology,625216256.0,True,1431797576.6427107,35.528629246258056,0.4366652564575585,5,None,Positive,High,-0.1,0.03,-0.13310267920967603,0.07351399282320537,INSUFFICIENT_LIQUIDITY,29.1,2.33333
SEVN,Financials,192292608.0,False,-213454034.40337378,-14.006170236441848,,,Narrow,Stable,Very High,0.4,0.28,-0.01554799850182856,0.06227061981040219,INSUFFICIENT_LIQUIDITY,29.1,1.25
VEEA,Information Technology,22184372.0,True,-14971500.18847571,-0.3497521386175697,,,None,Stable,Very High,0.4,0.03,-2.575881106132623,0.08245916801744341,INSUFFICIENT_LIQUIDITY,29.1,
KDK,Information Technology,1232301184.0,True,95234335.77608229,1.0439499674001895,12.93967321720416,1,None,Stable,High,0.4,0.03,,0.0884722835527533,SELL,29.1,1.0
JBGS,Financials,903107136.0,False,449409552.93064785,6.671657976138238,2.0095414752773757,1,None,Positive,High,0.06382825273378023,0.03,-0.0017882704374116618,0.055794002346090096,INSUFFICIENT_LIQUIDITY,29.1,4.33333
ABTC,Financials,1549470080.0,False,416894529.5875883,0.46061721473504164,3.7166956389013035,1,None,Positive,Very High,0.4,0.25,-0.39564551367607265,0.11,SELL,29.0,
CTEV,Industrials,440514848.0,True,481689823.57975864,29.30892592654449,0.9145197312375007,3,None,Positive,Very High,0.02817694659525738,0.03,-0.0051044708095330845,0.049158379887366585,INSUFFICIENT_LIQUIDITY,29.0,1.66667
PRQR,Unknown,158043824.0,True,485456747.10633636,4.608721797260664,0.32555696247307786,5,Narrow,Stable,Very High,-0.0007299844567492581,0.28,,0.10767702372925834,INSUFFICIENT_LIQUIDITY,29.0,1.125
BRZE,Information Technology,2580391680.0,True,14961399480.0916,138.65215539535893,0.17246994062511334,5,Narrow,Stable,High,0.029041040381545202,0.28,-0.6833156317118648,0.09,SELL,29.0,1.28571
PLAY,Consumer Discretionary,389081312.0,True,16156658684.607368,466.01265314702533,0.024081793122898744,5,Wide,Negative,Very High,-0.1,0.06672538495376541,0.14522690836771934,0.056999063114693896,INSUFFICIENT_LIQUIDITY,29.0,2.2
AMBA,Information Technology,2786507008.0,True,1368616609.007046,32.04867482719417,2.0360026245930603,1,None,Negative,Very High,0.3027959072974591,0.15037324285243564,-0.3486039721026402,0.11,SELL,28.9,2.13333
TRUP,Financials,959650368.0,False,1042880925.427908,23.943514162814555,0.9201916964837022,3,None,Positive,Medium,0.15500328285925458,0.1745119504280773,-0.03570498783735643,0.07170835162158995,INSUFFICIENT_LIQUIDITY,28.9,
CAVA,Consumer Discretionary,8456001536.0,True,26257688693.156025,221.99976912998213,0.3220390657691066,5,Narrow,Stable,Low,0.13566340225113305,0.272344680232647,0.12874207661494816,0.065,SELL,28.9,2.0
ICG,Unknown,50403044.0,True,80371817.11285625,0.6647085770589706,0.6271233600358346,5,None,Stable,High,-0.1,0.25,-0.13960942632878462,0.09,INSUFFICIENT_LIQUIDITY,28.9,
AIRI,Industrials,14600481.0,True,-12313255.767229121,-2.9199656638400655,,,None,Stable,Very High,0.22781833104425064,0.03,-0.007152461480685566,0.06784309812140193,INSUFFICIENT_LIQUIDITY,28.9,
PRHIZ,Financials,,False,34606631.37062956,19.819093354046963,,,None,Negative,High,,0.03,-0.10848262291473112,0.04345,INSUFFICIENT_LIQUIDITY,28.9,
AUC,Industrials,74771952.0,True,11904813.251118088,14.421022014199677,6.280816878246913,1,None,Negative,Very High,0.4,0.03,-0.6806709991421201,0.10977823157680568,INSUFFICIENT_LIQUIDITY,28.8,
PAMT,Industrials,288388384.0,True,2556583812.183396,120.54240238499673,0.11280224126652356,5,None,Negative,High,-0.1,0.03,0.045099942248044256,0.06502383684048015,INSUFFICIENT_LIQUIDITY,28.8,
XHG,Unknown,49377760.0,True,-92017023.51768798,-0.0018310296798905623,,,None,Stable,Extreme,0.4,0.03,-1.1047085154558447,0.07404026623645579,INSUFFICIENT_LIQUIDITY,28.8,
PRPL,Consumer Discretionary,42844652.0,True,376192053.2734997,3.475375798175433,0.1138903696321597,5,None,Positive,High,-0.1,0.03,-0.4406949401637623,0.09,INSUFFICIENT_LIQUIDITY,28.8,
S,Information Technology,5467719168.0,True,14573880957.44263,44.148405910371224,0.37517248727132835,5,Narrow,Stable,Very High,0.14818129071050523,0.28,-0.39069064671756437,0.11,SELL,28.8,1.81081
HCTI,Information Technology,4582789.0,True,-1970341.6025680075,-31.844934019168416,,,None,Negative,Extreme,0.23284525609030288,0.03,-1.2929766802526128,0.0708364302537065,INSUFFICIENT_LIQUIDITY,28.8,
CLSK,Financials,4000528128.0,False,2816591848.7368345,8.863862773238454,1.4203435722481867,1,None,Negative,Very High,0.3016683222306983,0.25,-0.11548131922093889,0.09866621488482541,SELL,28.8,1.25
HUBS,Information Technology,10885191680.0,True,47210481389.71106,887.5151594110437,0.23056726725883997,5,Narrow,Positive,Medium,0.01687486454924214,0.22784916368837477,-1.158480929482976,0.075,SELL,28.7,1.77143
LASE,Information Technology,119561616.0,True,-829799.7294652527,-0.04848684698691677,,,None,Stable,Very High,0.4,0.25,-0.3422704825174056,0.10794760037889138,INSUFFICIENT_LIQUIDITY,28.7,
FLUT,Information Technology,17425014784.0,True,583771651655.3074,3298.144924606256,0.02984902527313666,5,Narrow,Negative,High,-0.1,0.28,0.05093065935812413,0.07076918878812814,SELL,28.7,1.69231
LMFA,Financials,3814031.0,False,-10906569.849517334,-1.253574396778132,,,None,Positive,Extreme,0.4,0.25,-0.35285855219524787,0.05819910720844218,INSUFFICIENT_LIQUIDITY,28.7,
JTAI,Industrials,10805079.0,True,1741869.0946952289,25.305695577863883,6.203152138645954,1,None,Stable,Very High,0.4,0.03,-7.955316610099997,0.11,INSUFFICIENT_LIQUIDITY,28.7,
UHAL.B,Consumer Discretionary,9891527680.0,True,22171159749.677834,113.07323268528727,0.4461439000791888,5,None,Negative,Medium,-0.07929929312954423,0.03,0.05526366743366779,0.06081185843237391,SELL,28.7,
LFWD,Health Care,19714936.0,True,8149110.039646635,7.021941041693029,2.419274731115901,1,None,Positive,Very High,0.387046828238668,0.25,-8.922662439377053,0.10171595256332551,INSUFFICIENT_LIQUIDITY,28.7,1.5
TLSI,Health Care,194690416.0,True,1298726846.8615909,34.2692019299173,0.14990867130411198,5,Narrow,Stable,High,0.04469812593589928,0.28,,0.08324529942545508,INSUFFICIENT_LIQUIDITY,28.7,1.2
ALEC,Health Care,181526176.0,True,317567308.1396204,3.0832083415392764,0.5716148084115475,5,None,Stable,Very High,-0.1,0.03,,0.10662786728810687,INSUFFICIENT_LIQUIDITY,28.6,
NAGE,Materials,274772928.0,True,703315176.7172617,8.232070517314266,0.390682494983982,5,None,Positive,High,-0.03409933582513064,0.20395511113648807,-1.7796734792598863,0.09,INSUFFICIENT_LIQUIDITY,28.6,1.0
BHFAL,Financials,,False,112557838412.51741,1942.6694467115142,,,None,Stable,Very High,,0.10472746515826027,,0.04345,INSUFFICIENT_LIQUIDITY,28.6,
SUPV,Unknown,893102528.0,True,3920090217.176854,8.955477718454608,0.227827034206164,5,Narrow,Stable,Medium,-0.1,0.03,0.7140147796296844,0.06645481023875137,INSUFFICIENT_LIQUIDITY,28.6,2.6
CCB,Financials,1071076224.0,False,20546001985.68518,1338.4864984070332,0.05213063956414687,5,Narrow,Stable,Medium,-0.1,0.28,0.10811929814542495,0.07364576959531093,SELL,28.5,
CTMX,Health Care,653108736.0,True,442427858.45439506,3.2074894574698134,1.4761926120150086,1,Narrow,Stable,Very High,0.15467497137759756,0.06433677905428573,,0.11,INSUFFICIENT_LIQUIDITY,28.5,1.33333
PCYO,Utilities,252608944.0,True,419401924.9579319,17.353943175486904,0.6023075455014613,5,Narrow,Negative,High,0.1394070063877454,0.20151457282442706,0.032057408935110346,0.06443582852122744,INSUFFICIENT_LIQUIDITY,28.5,
GTN.A,Communication Services,812661184.0,True,11539465118.65988,118.96355792432865,0.07042451063748935,5,Narrow,Negative,High,-0.1,0.03,0.07931052885757428,0.04908972703413161,INSUFFICIENT_LIQUIDITY,28.5,
FRPH,Real Estate,451268320.0,False,118824872.04206806,6.2490072070506475,3.79775978079939,1,None,Positive,High,0.23691642130604051,0.05581803748604628,0.013312054538997805,0.07607785343633316,INSUFFICIENT_LIQUIDITY,28.5,
ARES,Financials,41445228544.0,False,65042208724.302536,299.2345726585329,0.637205121979726,5,Narrow,Stable,Medium,0.08041998457241642,0.1410800885171899,0.09541340430954819,0.07089836758410932,SELL,28.5,
MYSZ,Information Technology,2518936.0,True,20847734.90375625,6.645806312753509,0.1208254043726424,5,None,Positive,Very High,-0.1,0.25,-2.1680578860170545,0.09212546632690038,INSUFFICIENT_LIQUIDITY,28.4,
UUUU,Materials,3755501056.0,True,213213332.52544704,0.9487786463637486,17.6138190399129,1,None,Stable,Very High,0.4,0.25,-0.16869220383861355,0.09985215123261038,SELL,28.4,
OPTU,Communication Services,426760096.0,True,54076936856.45236,115.60285957230582,0.007891720959211094,5,Narrow,Negative,Medium,-0.1,0.03,0.04609499547646927,0.04394781634890348,INSUFFICIENT_LIQUIDITY,28.4,3.46154
UTZ,Consumer Staples,625957056.0,True,-64846368.70842779,-0.7387911440951695,,,None,Stable,High,0.14558655415889687,0.03048207455498453,0.012069839371898487,0.06292412768411366,INSUFFICIENT_LIQUIDITY,28.4,1.81818
AGPU,Financials,80427872.0,False,10839791.64788581,0.6219092422989381,7.419687998863578,1,None,Positive,Very High,0.4,0.03,-2.241829370815338,0.10991079573309881,INSUFFICIENT_LIQUIDITY,28.4,
COOK,Information Technology,177312384.0,True,-295909356.29166985,-111.16391038411571,,,None,Positive,Very High,0.26577757317517126,0.03,-0.08066461345084285,0.06389544817335452,INSUFFICIENT_LIQUIDITY,28.3,
CSTE,Materials,59126800.0,True,233340399.16968715,6.749989851302819,0.25339289814535065,5,None,Negative,Medium,-0.1,0.03,0.043437200016867974,0.07354771796617607,INSUFFICIENT_LIQUIDITY,28.2,
BYRN,Information Technology,134299088.0,True,459282722.5330964,19.018080341931544,0.29241049447559453,5,None,Positive,Very High,-0.04300087615122,0.25,-0.29819486230039344,0.11,INSUFFICIENT_LIQUIDITY,28.2,
BHFAO,Financials,,False,112557838412.51741,1942.6694467115142,,,None,Stable,Very High,,0.10472746515826027,,0.04345,INSUFFICIENT_LIQUIDITY,28.2,
VSA,Unknown,3965214.0,True,7795876.74032364,0.04021872616140548,0.508629642576338,5,Narrow,Negative,High,-0.1,0.03,0.2289323092931323,0.09,INSUFFICIENT_LIQUIDITY,28.1,
JYD,Unknown,5702174.0,True,33195490.066001505,14.517579182287506,0.1717755631461549,5,None,Stable,Medium,-0.035717115417320505,0.10493216548346562,-0.7172503902039555,0.062492406091088165,INSUFFICIENT_LIQUIDITY,28.1,
XOMAO,Health Care,,True,2464363591.0643973,137.0461345269935,,,None,Negative,Very High,,0.25,-0.1567732543290596,0.04345,INSUFFICIENT_LIQUIDITY,28.1,
VERI,Information Technology,158952032.0,True,240739864.5071642,3.8021963564843673,0.6602646899606847,4,None,Positive,Very High,-0.040789283346054195,0.03,-1.1446000903750564,0.09523591011093645,INSUFFICIENT_LIQUIDITY,28.1,1.75
TWI,Materials,469271584.0,True,344296241.5074847,5.403776901583399,1.36298782102679,1,None,Negative,High,0.055966278643038936,0.03,0.02397031558209054,0.06415236837468061,INSUFFICIENT_LIQUIDITY,28.1,
LICN,Unknown,29750652.0,True,65674236.82957317,12.385558248551984,0.45300339122636374,5,None,Stable,High,-0.1,0.03,-0.09315702208666816,0.09,INSUFFICIENT_LIQUIDITY,28.0,
UHAL,Consumer Discretionary,10933227520.0,True,21776868301.47325,111.06234064481548,0.5020569242851298,5,None,Negative,Medium,-0.0665270128050997,0.03,0.05526366743366779,0.06158906274963056,SELL,28.0,
VSTM,Health Care,326011200.0,True,409320326.72609216,5.905731243072215,0.7964696075749965,4,None,Stable,Very High,0.19023364820053168,0.25,-2.9624944036723244,0.09602796615591312,INSUFFICIENT_LIQUIDITY,28.0,1.11111
BZH,Industrials,709586048.0,True,1776994953.3853965,59.21145424628958,0.3993179871716294,5,None,Negative,Medium,-0.09640349145095695,0.03025307299658051,0.037866078190066765,0.05632596433907731,INSUFFICIENT_LIQUIDITY,28.0,
PSTV,Health Care,37241880.0,True,90735930.11899513,29.155061565950337,0.41044247798153766,5,Narrow,Negative,Very High,0.15072534323261977,0.28,-1.2463853185785965,0.10868623242650798,INSUFFICIENT_LIQUIDITY,28.0,
BMRA,Health Care,6551370.0,True,2342132.5681580584,1.0196231822536657,2.7971815468806898,1,None,Negative,Very High,0.3839178025098874,0.03,-1.4916711617530996,0.11,INSUFFICIENT_LIQUIDITY,27.9,
MIST,Health Care,153132528.0,True,53786607.20430826,0.6412113949976426,2.847038249100312,1,None,Stable,Very High,0.4,0.03,-62.66100504448197,0.0919037789723649,INSUFFICIENT_LIQUIDITY,27.9,
DVLT,Industrials,367378304.0,True,8638258.526846424,0.05661479498541121,42.52920919861831,1,None,Positive,Very High,0.4,0.25,-9.305416258385776,0.10876788333287953,INSUFFICIENT_LIQUIDITY,27.9,
IDCC,Financials,6736248320.0,False,22392992332.70327,649.5617663370444,0.30081948048373236,5,Wide,Positive,High,0.050734345949469656,0.20272687825367286,0.9289269927944674,0.08693578535383698,SELL,27.9,1.0
ANY,Financials,26862452.0,False,4414799.031235742,1.5147150306150168,6.084637558797541,1,None,Negative,Very High,0.4,0.07578702564485987,-1.1369086632995336,0.11,INSUFFICIENT_LIQUIDITY,27.9,
CBRL,Consumer Discretionary,749653376.0,True,21445384162.42177,954.6580563537651,0.034956397624883756,5,Wide,Negative,Medium,-0.1,0.03484215363245275,0.15118826470164692,0.0626121054469041,INSUFFICIENT_LIQUIDITY,27.8,3.3
TOP,Unknown,37112444.0,True,31766111.867553767,0.8578157884361883,1.168303006510124,2,None,Stable,Medium,0.09299207040001811,0.03,0.0722937900920359,0.075,INSUFFICIENT_LIQUIDITY,27.8,
BEEM,Information Technology,29084076.0,True,1687621.1792984828,0.10036999995827779,17.233770443725877,1,None,Positive,Very High,0.4,0.05747603905924048,-1.126653293611974,0.10954774389138627,INSUFFICIENT_LIQUIDITY,27.8,2.0
SMWB,Unknown,355658208.0,True,2522962815.1709023,29.745888379955293,0.14096847003110038,5,Narrow,Stable,High,-0.1,0.1735906759356805,,0.09,INSUFFICIENT_LIQUIDITY,27.8,2.44444
MNKD,Health Care,1050430656.0,True,4854068210.143744,15.453303949367564,0.21640212096831934,5,Narrow,Stable,Very High,0.11818599868265395,0.28,0.15432047605629134,0.08785054738726071,SELL,27.8,1.25
FPI,Financials,458303008.0,False,170509672.32125401,3.3266934410546094,2.6878417028244597,1,None,Negative,High,0.16723318656852093,0.03,0.022433376367794515,0.0779072026693947,INSUFFICIENT_LIQUIDITY,27.8,
RYM,Materials,54372964.0,True,23691522.947513852,11.881721503888445,2.2950387833005816,1,None,Negative,Very High,0.4,0.03,-4.781447984481585,0.1008923408915813,INSUFFICIENT_LIQUIDITY,27.7,
GP,Unknown,5431667.0,True,12790735.140485201,5.12634969870908,0.4246563579295534,5,None,Negative,Extreme,0.18572485762313867,0.25,-0.3215208127257609,0.07624540043474906,INSUFFICIENT_LIQUIDITY,27.7,
LVWR,Industrials,245714192.0,True,9564247.633769631,0.04694570084803235,25.69090653115542,1,None,Negative,High,0.4,0.03,-2.110445342969129,0.07911602989651371,INSUFFICIENT_LIQUIDITY,27.7,
TPL,Energy,26885543936.0,True,13470629971.36078,195.14876726740675,1.9958638900452306,1,Wide,Negative,Medium,0.2239029257244528,0.14172994979070758,1.197854915654423,0.075,SELL,27.6,3.0
FOUR,Industrials,3774868736.0,True,11207868116.94258,125.99573683487093,0.33680524222922026,5,None,Positive,Medium,0.1283928968087532,0.25,0.053573442523981024,0.057763061820760346,SELL,27.6,2.16667
CLNN,Health Care,69641768.0,True,-11950692.599941602,-1.2121721606605684,,,None,Stable,Very High,0.4,0.03,-6.511266710776846,0.09656518827284549,INSUFFICIENT_LIQUIDITY,27.6,1.2
CHWY,Consumer Discretionary,8441422336.0,True,4411881882.088609,10.361394744219373,1.9133382446775264,1,None,Stable,Medium,0.21040206774270348,0.07854949809763304,,0.075,SELL,27.6,1.72
RRGB,Consumer Discretionary,80843480.0,True,5878653907.645708,330.46567584719253,0.0137520393733089,5,None,Positive,Very High,-0.1,0.03,0.010393644445291502,0.0653574657893691,INSUFFICIENT_LIQUIDITY,27.6,1.0
TCI,Financials,319741120.0,False,-91281990.14419256,-10.565881621206188,,,None,Positive,Very High,0.4,0.03,-0.006410084432574821,0.0835557865059307,INSUFFICIENT_LIQUIDITY,27.5,
MBC,Consumer Discretionary,1082749696.0,True,1991864665.035172,15.416909172098855,0.543585974994381,5,None,Positive,Medium,-0.06242089938420353,0.03,0.07963066841732197,0.06005505915991638,SELL,27.5,
BLNE,Financials,35543732.0,False,-10371618.662162907,-0.7332523178619258,,,None,Positive,Very High,0.4,0.10685034878583044,-0.4891339979390433,0.09067584293894561,INSUFFICIENT_LIQUIDITY,27.5,
LUCK,Communication Services,1040595648.0,True,13831232300.226753,97.12848062116937,0.07523520865042084,5,Narrow,Positive,High,0.024327591858040454,0.21830980571480801,0.04171450729988898,0.057354112846864966,SELL,27.5,
BHFAM,Financials,,False,112557838412.51741,1942.6694467115142,,,None,Stable,Very High,,0.10472746515826027,,0.04345,INSUFFICIENT_LIQUIDITY,27.5,
ROOT,Financials,847339904.0,False,2328467137.1423674,136.16766883873493,0.3639046007923933,5,None,Stable,Very High,-0.1,0.25,-2.110365168539326,0.09727619581012065,INSUFFICIENT_LIQUIDITY,27.4,
BATL,Energy,29064880.0,True,860198600.6269602,52.26946591887708,0.03378856926623214,5,None,Negative,Extreme,-0.1,0.03,-0.007235480634702428,0.05489321651909854,INSUFFICIENT_LIQUIDITY,27.4,
CSGP,Real Estate,13839174656.0,False,22071908547.02221,52.464722003855975,0.6270039868331679,5,Narrow,Negative,Medium,0.07732875435576358,0.14210936480938438,0.09137495211465138,0.07288775747814387,SELL,27.4,1.7619
AERT,Industrials,39284084.0,True,105665333.52064684,2.4527305890981568,0.3717783561656383,5,Narrow,Stable,Medium,0.002855771546259933,0.14979177694982582,0.3708859215576161,0.06988568444677301,INSUFFICIENT_LIQUIDITY,27.3,
METCB,Materials,779491392.0,True,914267385.6918633,18.950903442746522,0.8525858017019028,3,None,Negative,High,0.016084796017525105,0.05568692885627766,0.1378377396661408,0.07251608273624595,INSUFFICIENT_LIQUIDITY,27.3,
CMG,Consumer Discretionary,37635416064.0,True,120122612005.90436,89.46907530217453,0.3133083391672345,5,Wide,Positive,Low,-0.024410120434388338,0.11235658175416957,0.49357040068376856,0.065,SELL,27.3,1.72222
PLAG,Consumer Staples,23056998.0,True,-5587300.054070657,-0.6930624974426359,,,None,Negative,Very High,0.4,0.03,-0.21798924889237442,0.09670518963696526,INSUFFICIENT_LIQUIDITY,27.3,
NSTS,Financials,66313180.0,False,269707105.1884476,55.182949099714534,0.24587109024682974,5,Narrow,Stable,Very High,-0.1,0.28,,0.11,INSUFFICIENT_LIQUIDITY,27.2,
EYPT,Health Care,987650432.0,True,397976646.32460093,5.433054106081841,2.481679367674365,1,None,Negative,Very High,0.4,0.03,-3.0846602621835286,0.11,INSUFFICIENT_LIQUIDITY,27.2,1.25
PCOR,Information Technology,7328737280.0,True,21917593057.535915,145.87701108026232,0.33437692089461274,5,Narrow,Positive,High,0.0889885988523359,0.2315524694355745,-0.40339012281771747,0.08983192673155695,SELL,27.2,1.72727
CWD,Real Estate,7439048.0,False,91512308.5729518,32.33650479609604,0.08129013589543246,5,None,Stable,High,-0.09015042267618983,0.03,-0.09188521587653034,0.04730960365063948,INSUFFICIENT_LIQUIDITY,27.2,
STEP,Financials,5660281344.0,False,25864340466.659386,327.23422019538407,0.21884499051102527,5,None,Negative,High,-0.031882963037199785,0.25,-0.0006002966455858267,0.08184764270533197,SELL,27.1,1.5
FGI,Materials,11471750.0,True,25945441.294807896,13.526911445886181,0.44214896442311363,5,None,Negative,High,-0.052221412104235754,0.03,-0.0010464575679454205,0.06632903763565752,INSUFFICIENT_LIQUIDITY,27.1,
NRDY,Consumer Discretionary,157086880.0,True,564703535.9310361,4.6735374983947375,0.278175839187917,5,None,Stable,High,-0.1,0.03,-8.178721418572096,0.08490022071959417,INSUFFICIENT_LIQUIDITY,27.0,3.0
SRTS,Health Care,44447560.0,True,60197492.99088514,3.6870046715366844,0.7383623103163128,4,None,Negative,Very High,-0.07083772646349878,0.03,-0.10019211876962733,0.11,INSUFFICIENT_LIQUIDITY,27.0,
BHFAN,Financials,,False,112557838412.51741,1942.6694467115142,,,None,Stable,Very High,,0.10472746515826027,,0.04345,INSUFFICIENT_LIQUIDITY,27.0,
DPRO,Industrials,228464592.0,True,65835134.42985123,4.189205103842647,3.470253292236139,1,None,Stable,High,0.4,0.03,-2.5504548824588125,0.09,INSUFFICIENT_LIQUIDITY,26.9,1.33333
WRAP,Materials,71902336.0,True,5675409.370778814,0.11262803312511345,12.669101258176399,1,None,Positive,Very High,0.4,0.03,-2.6073613947424947,0.11,INSUFFICIENT_LIQUIDITY,26.9,
ATNM,Health Care,33884996.0,True,48287132.42640308,1.5478683531239126,0.7017396622515507,4,None,Stable,High,-0.1,0.03,,0.08998489349597515,INSUFFICIENT_LIQUIDITY,26.9,1.6
MYND,Unknown,18871984.0,True,-22362469.13202452,-0.04895134522898564,,,None,Negative,Extreme,0.1205454350258115,0.03,-0.2485188760818588,0.06430321378906267,INSUFFICIENT_LIQUIDITY,26.9,
MAYS,Real Estate,86174592.0,False,85056943.91348839,42.19554907454602,1.0131399981599194,3,None,Positive,Medium,0.03310327151700532,0.03,0.0003486643930874077,0.07385827340492304,INSUFFICIENT_LIQUIDITY,26.9,
FLUX,Information Technology,20722678.0,True,-1333405.7388314195,-0.07975982781614234,,,None,Positive,Extreme,0.30990342041796526,0.15656164800291636,-0.4816442342670062,0.09658034274869401,INSUFFICIENT_LIQUIDITY,26.9,
GAMB,Unknown,83533432.0,True,7218815823.863361,203.47112224257,0.011571625324455865,5,Narrow,Positive,Very High,-0.1,0.28,0.11905340818572044,0.07079598569590179,INSUFFICIENT_LIQUIDITY,26.9,1.625
GNLX,Health Care,131382424.0,True,14621672.689442884,0.393303890098257,8.985457874109063,1,None,Stable,High,0.4,0.03,,0.09,INSUFFICIENT_LIQUIDITY,26.8,
MYPS,Information Technology,78520440.0,True,724810711.7766143,5.767158489299042,0.10833233936007267,5,None,Negative,Medium,-0.1,0.03,-0.09653821462365089,0.075,INSUFFICIENT_LIQUIDITY,26.8,3.33333
MI,Unknown,3422181.0,True,5048734.414198592,46.6124134278657,0.6778294755168296,5,None,Stable,High,-0.1,0.03,-0.011095096156739566,0.09,INSUFFICIENT_LIQUIDITY,26.8,
GENI,Unknown,1585319936.0,True,614319685.0481645,2.4113871301502456,2.580610673212769,1,None,Positive,High,0.4,0.25,-0.3336662702284781,0.09,SELL,26.8,1.33333
CD,Financials,423435456.0,False,36673987.13331317,0.5552985948114187,11.545934573755911,1,None,Positive,Very High,0.4,0.25,-0.28346601715066794,0.11,INSUFFICIENT_LIQUIDITY,26.8,
CULP,Consumer Discretionary,40014400.0,True,118383693.04874332,9.451791860179108,0.3380060122260628,5,None,Negative,Medium,-0.08983042720693152,0.03,0.039620113854616015,0.06510578526289788,INSUFFICIENT_LIQUIDITY,26.8,
ACR,Financials,135440816.0,False,-1399702113.0514095,-188.8194952092922,,,None,Stable,Extreme,0.4,0.25,-0.016148848363826473,0.05082905440531333,INSUFFICIENT_LIQUIDITY,26.7,2.66667
MCRB,Health Care,64204484.0,True,47790593.65351009,5.388047775629786,1.3434544141780995,2,None,Stable,Very High,0.4,0.03,,0.11,INSUFFICIENT_LIQUIDITY,26.7,
