ticker,sector,market_cap,bucket,bankruptcy,distress_type,fraud,fraud_watchlist,recoverable,news_bk_event,news_fraud_event,bankruptcy_severity,fraud_severity,recovery_score,earnings_quality_flag,altman_z2,altman_zone,altman_z_orig,beneish_m,ohlson_p,accrual_ratio,montier_c,nd_ebitda,current_ratio,neg_equity,fcf_neg,cfo_neg,cash_runway_months,reasons,fraud_reasons,fin_sector_caveat,float_distortion,headline
GOLD,Industrials,1149153280.0,CLEAR,0,,0,0,0,0,0,18,15,4,0,3.1822014982166693,safe,6.118152695035714,-2.4286887908869064,0.3611522532357482,-0.06752140789676427,4,10.587050179161496,1.564896493042092,0,0,0,,,,0,0,Clear — no material distress or manipulation signal
GOLF,Consumer Discretionary,5269864448.0,CLEAR,0,,0,0,0,0,0,0,0,3,0,3.2514653044086153,safe,3.9340251795373002,-2.4837075764443375,0.2316535514469251,-0.0031882164228521272,3,2.5169767704104644,2.3837300129720984,0,0,0,,,,0,0,Clear — no material distress or manipulation signal
GOOD,Real Estate,622527552.0,CLEAR,0,,0,0,0,0,0,10,0,5,0,-1.4861019606787433,distress,-0.1005285110762709,,0.5718441444228753,-0.05882164507378653,2,7.069483337704419,0.3183050651898004,0,1,0,,,,1,0,Clear — no material distress or manipulation signal
GOOG,Communication Services,4460419481600.0,CLEAR,0,,0,0,0,0,0,0,0,4,0,6.791803512386247,safe,17.2291459123905,-2.6443314343085724,0.0006162709530505114,-0.06225126418290314,3,-0.5346828699850175,2.005333592875566,0,0,0,,,,0,0,Clear — no material distress or manipulation signal
GOOGL,Communication Services,4494199357440.0,CLEAR,0,,0,0,0,0,0,0,0,4,0,6.791803512386247,safe,17.341735490561334,-2.6443314343085724,0.0006162709530505114,-0.06225126418290314,3,-0.5346828699850175,2.005333592875566,0,0,0,,,,0,0,Clear — no material distress or manipulation signal
GOOS,Unknown,950053056.0,CLEAR,0,,0,0,0,0,0,0,0,3,0,,,,-3.14188053837325,0.18666646037348814,-0.11856131987355652,1,0.26322930800542743,2.6650426309378807,0,0,0,,,,0,0,Clear — no material distress or manipulation signal
GORO,Materials,189411024.0,CLEAR,0,,0,0,0,0,0,46,41.00010614432087,4,1,-0.1904388193617605,distress,0.8418122164102686,-1.3399957542271654,0.644087480650938,-0.17071795742204549,4,-2.7328452797202796,2.854776110757111,0,0,0,,,,0,0,Clear — no material distress or manipulation signal
GOSS,Health Care,41071848.0,AVOID,1,insolvency,0,0,0,0,0,100,93.05399747206617,0,1,-30.362321933367518,distress,-13.875292472224753,0.7421598988826469,0.9997536106049701,0.0036755883094960217,3,,2.642768187908883,1,1,1,9.594338631135193,operating_cash_flow_negative; cant_service_debt_ebitda_negative; insolvent_from_accumulated_losses; cash_runway_under_18mo; ohlson_high_default_prob; altman_deep_distress; sustained_losses_2y,,0,0,AVOID — bankruptcy / insolvency — over-levered / loss-eroded operating business
GOTU,Unknown,376756960.0,CLEAR,0,,0,0,0,0,0,79,0,4,0,-3.9432070463886997,distress,-0.43075541259877226,,0.7081627063770705,-0.12547057678773865,1,,0.9103106428072917,0,0,0,,,,0,0,Clear — no material distress or manipulation signal
GOVX,Health Care,8597267.0,AVOID,1,cash_burn,0,0,0,0,0,100,100,1,1,-95.36783351117846,distress,-41.473099701285506,2.524356361914949,0.9999999999357647,0.0012688878642077538,3,,2.7441773407459387,0,1,1,1.7243618075447533,operating_cash_flow_negative; cash_runway_under_18mo; ohlson_high_default_prob; altman_deep_distress; sustained_losses_2y,,0,0,"AVOID — bankruptcy / cash-burn — pre-profit, dependent on raising more capital"
GP,Unknown,5431667.0,AVOID,1,cash_burn,0,0,0,0,0,100,0,3,0,-5.577324320763963,distress,-2.2952197874395583,-4.740063231875224,0.9243674793248003,-0.30879274698134024,1,,1.7308878763868738,0,1,1,12.197585687941157,operating_cash_flow_negative; cant_service_debt_ebitda_negative; cash_runway_under_18mo; ohlson_high_default_prob; altman_deep_distress; sustained_losses_2y,,0,0,"AVOID — bankruptcy / cash-burn — pre-profit, dependent on raising more capital"
GPC,Consumer Discretionary,13654835200.0,CLEAR,0,,0,0,0,0,0,0,0,3,0,1.31707337410492,grey,2.0565827832833774,-2.6195767236004137,0.4342648189788374,-0.04116033523923016,2,4.272987766506905,1.0793882733490638,0,0,0,,,,0,0,Clear — no material distress or manipulation signal
GPGI,Financials,3446452736.0,WATCH,0,,0,0,0,0,0,28,0,2,0,-0.8062124714149809,distress,6.586194624543724,-4.9989502029386825,0.5623137003229813,-0.22825049585459506,1,,6.354497354497354,0,0,1,60.09964163971681,,,1,0,Watch — stress signals but neither terminal nor clearly recovering
GPI,Consumer Discretionary,3700337920.0,CLEAR,0,,0,0,0,0,0,0,0,3,0,2.4457119505699505,grey,3.3413266806125956,-2.6968159272147734,0.3138211959398639,-0.03662175693225867,2,5.1865477517651435,1.0885692207097426,0,0,0,,,,0,0,Clear — no material distress or manipulation signal
GPK,Materials,3118653184.0,CLEAR,0,,0,0,0,0,0,0,0,4,0,1.7283233616603484,grey,1.4542757985934625,-2.5098612838202543,0.2671906785733848,-0.03464374536410838,3,3.7604748603351954,1.302584670231729,0,1,0,,,,0,0,Clear — no material distress or manipulation signal
GPMT,Financials,73317024.0,DISTRESSED-RECOVERABLE,0,,0,0,1,0,0,28,25.54447665793166,4,1,-0.8929395842707186,distress,-0.1400827311717014,-1.3582209336827336,0.5699037859207793,-0.02264349453626672,1,8.38581092975882,0.3202233176242625,0,0,0,,,,1,0,Distressed but recoverable — solvent with a turnaround vector
GPN,Financials,18141405184.0,CLEAR,0,,0,0,0,0,0,0,0,5,0,1.8793127318765324,grey,0.8485725021880246,-2.6520811258567676,0.0650012345716827,-0.023956103049445728,2,4.468003196048522,1.5715835648094199,0,0,0,,,,1,0,Clear — no material distress or manipulation signal
GPOR,Energy,3019977728.0,CLEAR,0,,0,0,0,0,0,0,0,5,0,4.667392575363003,safe,3.442055851340619,-2.92784321452289,0.015913324017283598,-0.12735128375670055,1,0.8693192244850131,0.6821629563839615,0,0,0,,,,0,0,Clear — no material distress or manipulation signal
GPRE,Materials,1048351744.0,DISTRESSED-RECOVERABLE,0,,0,0,1,0,0,64,15,4,0,0.5268328443157209,distress,1.655547006263391,-3.0901881720962887,0.25920977175465204,-0.13772485856359595,1,15.280447477661296,1.766715294783146,0,0,0,,,,0,0,Distressed but recoverable — solvent with a turnaround vector
GPRK,Unknown,683700096.0,CLEAR,0,,0,0,0,0,0,0,0,2,0,2.0285846280494417,grey,1.6371322034357245,-2.3214024636237247,0.6014403494671632,0.0312090772514374,3,1.665401405138456,1.6008452962180282,0,1,0,,,,0,0,Clear — no material distress or manipulation signal
GPRO,Information Technology,155714688.0,WATCH,0,,0,0,0,0,0,100,0,3,0,-7.360950213805662,distress,-1.458837368579114,-3.1392516483661232,0.870487878307724,-0.14988354992121738,2,,0.911238910275606,0,1,1,28.83971164545938,,,0,0,Watch — stress signals but neither terminal nor clearly recovering
GPUS,Industrials,80893192.0,AVOID,1,cash_burn,0,0,0,0,0,100,41.73179594232838,5,1,-9.870262344209932,distress,-3.6431717097666985,-1.3107281623068647,0.8630298440510525,-0.011342013534827765,5,,0.5490978670454412,0,1,1,2.5099494529400475,operating_cash_flow_negative; cant_service_debt_ebitda_negative; cash_runway_under_18mo; ohlson_high_default_prob; altman_deep_distress; sustained_losses_2y,,0,0,"AVOID — bankruptcy / cash-burn — pre-profit, dependent on raising more capital"
GRAB,Unknown,13660599296.0,CLEAR,0,,0,0,0,0,0,10,15,5,0,-1.4795898279355382,distress,0.1667370945805834,-2.014962351107899,0.030196065506795048,0.011373249365541875,5,-12.703208556149733,1.7462718824292198,0,1,0,,,,0,1,Clear — no material distress or manipulation signal
GRAL,Health Care,2574137088.0,WATCH,0,,0,0,0,0,0,64,0,1,0,-2.8581725996574496,distress,-0.6303697776126567,-2.749878794727756,0.08171378799320167,-0.037032358269371256,0,,11.972499058616794,0,1,1,36.29734420933289,,,0,0,Watch — stress signals but neither terminal nor clearly recovering
GRBK,Industrials,2968776448.0,CLEAR,0,,0,0,0,0,0,0,67.10307427391812,5,1,11.439374237124857,safe,6.111500164648355,-0.295877029043275,0.006127903645265634,0.05445078657011291,2,0.4056190508353556,6.750192754774727,0,0,0,,,,0,0,Clear — no material distress or manipulation signal
GRC,Industrials,2035965568.0,CLEAR,0,,0,0,0,0,0,0,0,7,0,4.339573527858659,safe,4.772113156388406,-2.7212847436909384,0.14243091450728862,-0.06192639730373274,2,2.213728549141966,2.369833286009816,0,0,0,,,,0,0,Clear — no material distress or manipulation signal
GRDN,Consumer Discretionary,2563219200.0,CLEAR,0,,0,0,0,0,0,0,0,3,0,3.8516782248564034,safe,12.391869580947136,-2.950215000884716,0.05592390748177805,-0.1398752229136104,1,-0.6904646660212972,1.379152847177713,0,0,0,,,,0,0,Clear — no material distress or manipulation signal
GRDX,Health Care,42247440.0,AVOID,1,cash_burn,0,0,0,0,0,100,0,1,0,-15.368209035915683,distress,-5.5259153139567045,,0.7775501022354846,-0.01270148451550753,0,,0.17123979365566572,0,0,1,1.8933440695346726,operating_cash_flow_negative; cant_service_debt_ebitda_negative; cash_runway_under_18mo; ohlson_high_default_prob; altman_deep_distress; sustained_losses_2y,,0,0,"AVOID — bankruptcy / cash-burn — pre-profit, dependent on raising more capital"
GREE,Financials,25768232.0,AVOID,1,insolvency,1,0,0,0,0,48,81.19017695470856,4,1,-29.295859546204383,distress,-10.388279387117423,0.26760707818834223,0.9990829082611602,0.3425386369394477,2,,0.5523901726764855,1,1,1,15.663865546218489,insolvent_from_accumulated_losses,beneish_m(0.27>-1.78); accruals_34pct; receivables_spike; beneish_strong,1,0,AVOID — earnings-manipulation risk + bankruptcy (insolvency — over-levered / loss-eroded operating business)
GREEL,Financials,,AVOID,1,insolvency,1,0,0,0,0,48,81.19017695470856,4,1,-29.295859546204383,distress,,0.26760707818834223,0.9990829082611602,0.3425386369394477,2,,0.5523901726764855,1,1,1,15.663865546218489,insolvent_from_accumulated_losses,beneish_m(0.27>-1.78); accruals_34pct; receivables_spike; beneish_strong,1,0,AVOID — earnings-manipulation risk + bankruptcy (insolvency — over-levered / loss-eroded operating business)
GRMN,Consumer Discretionary,45623996416.0,CLEAR,0,,0,0,0,0,0,0,15,5,0,10.577052715465031,safe,16.148371634003308,-2.2390354707591724,0.0015825452807728803,0.002960406311111473,5,-1.325940329372565,3.6325337733151715,0,0,0,,,,0,0,Clear — no material distress or manipulation signal
GRND,Information Technology,1937213184.0,CLEAR,0,,0,0,0,0,0,0,0,5,0,2.106280853874514,grey,3.9419698179526934,-2.674781813293802,0.4909364513308447,-0.0925968275087836,3,2.2850060674223815,1.955159379673351,0,0,0,,,,0,0,Clear — no material distress or manipulation signal
GRNQ,Industrials,27634970.0,AVOID,1,cash_burn,0,0,0,0,0,100,15,2,0,-24.888598796285454,distress,-0.7834042654815033,-3.7011540639468183,0.9770495344580984,-0.20614802317032374,2,,1.6284455292891329,0,1,1,4.267509007121911,operating_cash_flow_negative; cash_runway_under_18mo; ohlson_high_default_prob; altman_deep_distress; sustained_losses_2y,,0,0,"AVOID — bankruptcy / cash-burn — pre-profit, dependent on raising more capital"
GRNT,Energy,634419712.0,CLEAR,0,,0,0,0,0,0,0,0,3,0,1.483058578537705,grey,1.1972303902638755,,0.08771044969182883,-0.24681771790161258,0,1.0230402158046148,1.2490202876624537,0,1,0,,,,0,0,Clear — no material distress or manipulation signal
GROV,Consumer Discretionary,48332288.0,AVOID,1,insolvency,0,0,0,0,0,100,0,3,0,-41.78317025576415,distress,-14.09444471663166,,0.9538326960043584,-0.08064079116710696,3,,1.1699100985666318,1,1,1,14.65056082830026,operating_cash_flow_negative; insolvent_from_accumulated_losses; cash_runway_under_18mo; ohlson_high_default_prob; altman_deep_distress; sustained_losses_2y,,0,0,AVOID — bankruptcy / insolvency — over-levered / loss-eroded operating business
GROW,Financials,33119204.0,WATCH,0,,0,0,0,0,1,0,24.13262783979701,2,1,23.581142983809478,safe,8.877842326740172,-1.4146948864081197,0.07253799213847024,0.009757365511311946,3,,20.340981856990396,0,1,1,499.9124087591241,,,1,0,Watch — stress signals but neither terminal nor clearly recovering
GROY,Unknown,653190016.0,DISTRESSED-RECOVERABLE,0,,0,0,1,0,0,18,30.026978332784214,5,1,5.791906674727337,safe,3.0921111326795714,-1.1789208666886315,0.051811831007085744,-0.013202834635778015,1,-3.150112866817156,4.882200086617583,0,0,0,,,,0,0,Distressed but recoverable — solvent with a turnaround vector
GRPN,Information Technology,625216256.0,AVOID,1,insolvency,0,0,0,0,0,100,0,5,0,-7.768654216502739,distress,-2.00875980280842,-3.786304104250521,0.7897771546664968,-0.22787850636273513,1,1.4819063311996958,0.9752832051345501,1,0,0,,insolvent_from_accumulated_losses; ohlson_high_default_prob; altman_deep_distress; sustained_losses_2y,,0,0,AVOID — bankruptcy / insolvency — over-levered / loss-eroded operating business
GRRR,Unknown,473987136.0,WATCH,0,,0,0,0,0,0,36,45.857816731882565,5,1,4.836823428422038,safe,4.105633138224445,-1.1456873307246973,0.11693627062643967,0.08166885342916054,4,-8.79348497526553,3.2548455707672117,0,1,1,41.885562767994124,,,0,0,Watch — stress signals but neither terminal nor clearly recovering
GRWG,Consumer Discretionary,96746360.0,WATCH,0,,0,0,0,0,0,64,30,2,0,-1.8340748012099275,distress,-0.33078803803299484,-2.78183817244846,0.22867636746707323,-0.09084855876935331,4,,3.994109720885467,0,1,1,58.51254366465544,,,0,0,Watch — stress signals but neither terminal nor clearly recovering
GS,Financials,306418319360.0,WATCH,0,,0,0,0,0,0,0,0,2,0,5.094377916929274,safe,1.1943666197405327,,0.0691907234797009,0.03576744789245779,1,-43.01340838367197,19.153436750450616,0,1,1,358.64782743500024,,,1,0,Watch — stress signals but neither terminal nor clearly recovering
GSAT,Communication Services,10495009792.0,DISTRESSED-RECOVERABLE,0,,0,0,1,0,0,46,0,6,0,-1.962174195394754,distress,2.187732710258898,-3.8913708874762003,0.4516846117551774,-0.3123006008667901,2,0.35584318874376586,2.4173325676688435,0,0,0,,,,0,0,Distressed but recoverable — solvent with a turnaround vector
GSBC,Financials,798580672.0,CLEAR,0,,0,0,0,0,0,0,0,4,0,1.2785908340933387,grey,0.48748730580423133,,0.573250621705656,-0.001821724845974615,1,-6.368626642381754,2.757892955567374,0,0,0,,,,1,0,Clear — no material distress or manipulation signal
GSHD,Financials,1365492224.0,CLEAR,0,,0,0,0,0,0,30,0,4,0,0.3583603735427968,distress,2.531809876003039,-3.363978021175898,0.910935082524967,-0.11644310211355578,1,3.010581084707008,1.5381818805412173,1,0,0,,,,1,0,Clear — no material distress or manipulation signal
GSIT,Information Technology,289851488.0,AVOID,1,cash_burn,0,0,0,0,0,100,0,1,0,-0.7844171902514934,distress,10.047031145031054,-1.9960547727112856,0.7328852952340871,0.05446427530572038,2,,3.3156629912355102,0,1,1,12.424508670520233,operating_cash_flow_negative; cash_runway_under_18mo; ohlson_high_default_prob; altman_deep_distress; sustained_losses_2y,,0,0,"AVOID — bankruptcy / cash-burn — pre-profit, dependent on raising more capital"
GSIW,Unknown,45028204.0,AVOID,1,cash_burn,0,0,0,0,0,100,15.0992741571499,1,1,-3.951847771399871,distress,1.4095634142553046,-1.176029033714004,0.9257773431128876,-0.1951202032260454,1,,0.7143641345640573,0,1,1,6.525479420568461,operating_cash_flow_negative; cant_service_debt_ebitda_negative; cash_runway_under_18mo; ohlson_high_default_prob; altman_deep_distress; sustained_losses_2y,,0,0,"AVOID — bankruptcy / cash-burn — pre-profit, dependent on raising more capital"
GSK,Unknown,103309352960.0,CLEAR,0,,0,0,0,0,0,0,0,5,0,1.3860053665981975,grey,2.143797331222254,-2.3969621809922725,0.11385291323542993,-0.02490472348257348,3,2.483484619263742,0.823922454357237,0,0,0,,,,0,0,Clear — no material distress or manipulation signal
GSL,Unknown,1374031104.0,CLEAR,0,,0,0,0,0,0,0,77.88524248227682,4,1,4.117582441077326,safe,2.064125657782151,0.135409699291073,0.026641856142431607,-0.04273382790315235,2,0.8290513143525663,1.2300811974587902,0,0,0,,,,0,0,Clear — no material distress or manipulation signal
GSM,Unknown,721281536.0,WATCH,0,,0,0,0,0,0,28,0,2,0,0.9343068598847526,distress,1.1137269473346096,-3.0927316535154783,0.31988122088781723,-0.15829763009937578,1,,1.6622976675255103,0,1,0,,,,0,0,Watch — stress signals but neither terminal nor clearly recovering
GSUN,Unknown,4131894.0,AVOID,1,cash_burn,0,0,0,0,0,100,100,4,1,-2.607592715410812,distress,0.08359867322988679,12.641567114468964,0.9582877371783869,0.19901752883933882,4,,1.1979903698990753,0,1,1,0.9984799593740059,operating_cash_flow_negative; cant_service_debt_ebitda_negative; cash_runway_under_18mo; ohlson_high_default_prob; altman_deep_distress; sustained_losses_2y,,0,0,"AVOID — bankruptcy / cash-burn — pre-profit, dependent on raising more capital"
GT,Materials,1641274496.0,DISTRESSED-RECOVERABLE,0,,0,0,1,0,0,28,0,4,0,0.9202930361839236,distress,1.31840496316608,-3.275929892586312,0.5674057949403689,-0.12757801119374376,1,3.180318208603418,1.0642878207018578,0,1,0,,,,0,0,Distressed but recoverable — solvent with a turnaround vector
GTE,Energy,269442336.0,DISTRESSED-RECOVERABLE,0,,0,0,1,0,0,61,0,3,0,-3.1982405915098377,distress,-0.8475847303394015,-2.9049967110117985,0.8149763794964642,-0.3124893161272327,2,2.3351235391509415,0.600314316880897,0,0,0,,,,0,0,Distressed but recoverable — solvent with a turnaround vector
GTEC,Industrials,17251090.0,CLEAR,0,,0,0,0,0,0,0,0,6,0,5.558913581118075,safe,2.1470650946946344,-3.264763735667638,0.13837474063683755,-0.06060720436112896,1,-2.006952686356547,1.9709742028020119,0,0,0,,,,0,0,Clear — no material distress or manipulation signal
GTES,Industrials,6510018048.0,CLEAR,0,,0,0,0,0,0,0,0,7,0,3.911168649040591,safe,2.4409081053286035,-2.538407902777399,0.06047958423908407,-0.02895743200097577,3,2.002255427121511,3.3743540930106066,0,0,0,,,,0,0,Clear — no material distress or manipulation signal
GTIM,Consumer Discretionary,13725264.0,CLEAR,0,,0,0,0,0,0,61,0,4,0,-0.6232771863530792,distress,1.4597513662485961,-2.62142461519873,0.7077104373033825,-0.00602603481058944,1,-0.057967820145470576,0.36541939073584645,0,1,0,,,,0,0,Clear — no material distress or manipulation signal
GTLB,Information Technology,5256167936.0,CLEAR,0,,0,0,0,0,0,18,0,4,0,2.816335749776412,safe,4.718111127651856,-3.1644646969560433,0.0673736145992188,-0.18668742252587275,2,,2.5389814810555356,0,0,0,,,,0,0,Clear — no material distress or manipulation signal
GTLS,Materials,9923737600.0,CLEAR,0,,0,0,0,0,0,0,15,5,0,1.687131006953173,grey,1.7365631971999385,-2.595344770886544,0.2935766453543556,-0.02699376132443754,4,3.6475654190129183,1.3621629239875974,0,0,0,,,,0,0,Clear — no material distress or manipulation signal
GTM,Information Technology,878259776.0,CLEAR,0,,0,0,0,0,0,28,0,5,0,0.595586026100887,distress,0.4781521893105778,-2.767736190664792,0.3388067204727922,-0.05287012574474514,1,3.637837837837838,0.7173329119924159,0,0,0,,,,0,0,Clear — no material distress or manipulation signal
GTN,Communication Services,411981248.0,WATCH,0,,0,0,0,0,0,46,0,1,0,0.9929765335079677,distress,0.620622863018314,-2.8846895095896086,0.45887611708786885,-0.03564960442283863,2,8.188148148148148,1.2713178294573644,0,0,0,,,,0,0,Watch — stress signals but neither terminal nor clearly recovering
GTN.A,Communication Services,812661184.0,WATCH,0,,0,0,0,0,0,46,0,1,0,0.9929765335079677,distress,0.6521104807786284,-2.8846895095896086,0.45887611708786885,-0.03564960442283863,2,8.188148148148148,1.2713178294573644,0,0,0,,,,0,0,Watch — stress signals but neither terminal nor clearly recovering
GTX,Industrials,5982544384.0,CLEAR,0,,0,0,0,0,0,81,0,7,0,-0.905392533791724,distress,2.4894808393677503,-2.7019784256483037,0.8027522654475493,-0.044367865604135255,2,2.1033898305084744,0.9662509170946442,1,0,0,,,,0,0,Clear — no material distress or manipulation signal
GTY,Real Estate,1994202496.0,CLEAR,0,,0,0,0,0,0,10,0,5,0,1.058661333108687,distress,1.2472169511956694,-2.6409652253539972,0.16892097610832912,-0.023271493361060686,2,5.348912837965589,0.7153942013746909,0,1,0,,,,1,0,Clear — no material distress or manipulation signal
GURE,Materials,6632454.0,DISTRESSED-RECOVERABLE,0,,0,0,1,0,0,18,0,3,0,6.236859238455088,safe,0.31225127690724885,-6.450049502646202,0.20351801118957685,-0.3009661760515649,3,,0.9841510122627871,0,1,0,,,,0,0,Distressed but recoverable — solvent with a turnaround vector
GV,Unknown,1345763.0,AVOID,1,cash_burn,0,0,0,0,0,100,100,2,1,-7.235000332989557,distress,-1.7115675812859434,87.10082996738636,0.9980921302760046,-0.16870116567665722,2,,0.05832362342786008,0,0,1,1.3539083892110995,operating_cash_flow_negative; cant_service_debt_ebitda_negative; cash_runway_under_18mo; ohlson_high_default_prob; altman_deep_distress,,0,0,"AVOID — bankruptcy / cash-burn — pre-profit, dependent on raising more capital"
GVA,Industrials,6183596544.0,CLEAR,0,,0,0,0,0,0,0,15,5,0,2.058350668003714,grey,3.0008241853469126,-2.536125049861297,0.24933476559963277,-0.07045445269079802,4,1.4227874689171878,1.2230383770486826,0,0,0,,,,0,0,Clear — no material distress or manipulation signal
GVH,Unknown,9398826.0,CLEAR,0,,0,0,0,0,0,0,0,2,0,15.335821484866761,safe,8.40811744715458,-2.1521305095193575,0.04207538520033085,0.04618136242880786,1,-7.30412289366506,8.424685927673957,0,0,0,,,,0,0,Clear — no material distress or manipulation signal
GWAV,Industrials,2774701.0,AVOID,1,cash_burn,0,0,0,0,0,100,30,3,0,-29.210141630460615,distress,-12.470131168768251,-2.0231659985616823,0.9141787450896097,-0.12169246560526606,5,,0.3622615643328044,0,1,1,1.791832184150392,operating_cash_flow_negative; cant_service_debt_ebitda_negative; cash_runway_under_18mo; ohlson_high_default_prob; altman_deep_distress; sustained_losses_2y,,0,0,"AVOID — bankruptcy / cash-burn — pre-profit, dependent on raising more capital"
GWH,Information Technology,26641282.0,AVOID,1,cash_burn,0,0,0,0,0,100,0,2,0,-61.1913949903118,distress,-26.4325394531096,-5.767945638053706,0.9994305339362476,-0.2139447900150425,1,,1.0058911908904,0,1,1,5.258292896348739,operating_cash_flow_negative; cash_runway_under_18mo; ohlson_high_default_prob; altman_deep_distress; sustained_losses_2y,,0,0,"AVOID — bankruptcy / cash-burn — pre-profit, dependent on raising more capital"
GWRE,Information Technology,11327860736.0,CLEAR,0,,0,0,0,0,0,0,0,6,0,2.968705010184374,safe,6.00876409687244,-2.8706837126654574,0.0379034445831401,-0.09340798274970272,2,-5.594926716621895,2.7669043065186987,0,0,0,,,,0,0,Clear — no material distress or manipulation signal
GWRS,Utilities,208248704.0,CLEAR,0,,0,0,0,0,0,10,0,3,0,0.3952039375671399,distress,0.4987326531807671,-2.4961698542209643,0.6910262217089921,-0.038761331006137045,3,5.850771869639794,0.7606241872561769,0,1,0,,,,0,0,Clear — no material distress or manipulation signal
GWW,Industrials,61377527808.0,CLEAR,0,,0,0,0,0,0,0,0,6,0,10.807959093549519,safe,13.370695029088399,-2.5094172356617688,0.02827454177751031,-0.02327019279410938,2,0.6922517279010549,2.8268041237113404,0,0,0,,,,0,0,Clear — no material distress or manipulation signal
GXAI,Information Technology,14103509.0,WATCH,0,,0,0,0,0,0,69,0,2,0,19.935769171987836,safe,11.109597676670065,,0.9997038470326238,-0.028147465021852894,1,,18.513109967983613,0,0,1,38.50575736871837,,,0,0,Watch — stress signals but neither terminal nor clearly recovering
GXO,Industrials,5600565248.0,CLEAR,0,,0,0,0,0,0,28,0,4,0,0.37210798771362225,distress,1.5377168011287954,-2.5170706077160574,0.4417573671151929,-0.033832029921795306,1,2.8977719528178243,0.848516129032258,0,0,0,,,,0,0,Clear — no material distress or manipulation signal
GYRE,Health Care,610308160.0,CLEAR,0,,0,0,0,0,0,0,15,4,0,8.706233587083211,safe,16.314415492010824,-2.0282108214916144,0.035110191736943276,0.06084970055361565,4,-3.7417029476839625,5.59821721535601,0,1,0,,,,0,0,Clear — no material distress or manipulation signal
H,Consumer Discretionary,18178840576.0,DISTRESSED-RECOVERABLE,0,,0,0,1,0,0,28,0,4,0,1.0454237256018082,distress,1.9420057868983494,-2.5811985868367957,0.47192397741674014,-0.03128654970760234,1,3.7704026115342764,0.7522460262612302,0,0,0,,,,0,0,Distressed but recoverable — solvent with a turnaround vector
HAE,Health Care,3239389696.0,CLEAR,0,,0,0,0,0,0,0,0,7,0,2.8545360845344416,safe,2.4275743361211175,-2.8191636925234507,0.2575788543231842,-0.08084098758106516,3,2.7581641534998886,2.954288585593013,0,0,0,,,,0,0,Clear — no material distress or manipulation signal
HAFC,Financials,905792640.0,CLEAR,0,,0,0,0,0,0,0,0,5,0,1.1739180406200658,grey,0.3951643247239308,,0.538904127483691,-0.016712945364122336,0,-7.684703549621504,7.399,0,0,0,,,,1,0,Clear — no material distress or manipulation signal
HAFN,Unknown,3638407936.0,CLEAR,0,,0,0,0,0,0,0,0,2,0,4.170816982861016,safe,3.120318114716817,-2.158873660767882,0.0417150203506805,-0.07005602469781823,2,1.066424026597648,1.4756734923685144,0,0,0,,,,0,0,Clear — no material distress or manipulation signal
HAIN,Consumer Staples,65839912.0,DISTRESSED-RECOVERABLE,0,,0,0,1,0,0,97,0,3,0,-0.3097947056147928,distress,0.2975584280097191,-4.367253969701031,0.7588245606355976,-0.2972221759362034,3,8.288513978439818,2.0057718638657116,0,1,0,,,,0,0,Distressed but recoverable — solvent with a turnaround vector
HAL,Energy,32730884096.0,CLEAR,0,,0,0,0,0,0,0,0,3,0,4.851534638264653,safe,3.6595682822894995,-2.6953319649755936,0.07151126462021211,-0.06458880961321818,0,1.1715164419209843,2.039727988546886,0,0,0,,,,0,0,Clear — no material distress or manipulation signal
HALO,Health Care,8484387840.0,CLEAR,0,,0,0,0,0,0,0,15,2,0,3.15266049201912,safe,3.6234780269196274,-2.581569727249525,0.5896258820287145,-0.14586340655509067,4,2.2453528008946337,4.659764416235629,0,0,0,,,,0,0,Clear — no material distress or manipulation signal
HAO,Unknown,1966246.0,WATCH,0,,0,0,0,0,0,18,0,2,1,9.171833570210506,safe,2.664777061840546,,0.16140605551561463,0.38999428789161045,5,,5.0461343632603315,0,0,1,30.797798266986927,,,0,0,Watch — stress signals but neither terminal nor clearly recovering
HAS,Consumer Discretionary,11910685696.0,DISTRESSED-RECOVERABLE,0,,0,0,1,0,0,0,0,5,0,1.9172778754438133,grey,2.8472890412006944,-3.456044975045333,0.6871889605432816,-0.2037284629550213,2,1.9384202391604979,1.380845491956603,0,0,0,,,,0,0,Distressed but recoverable — solvent with a turnaround vector
HASI,Financials,4942066688.0,DISTRESSED-RECOVERABLE,0,,0,0,1,0,0,0,0,4,0,2.838725571283066,safe,0.91870965376851,-2.2673346467042372,0.17655681414401758,0.002740203337522866,1,,5.311929908621103,0,0,0,,,,1,0,Distressed but recoverable — solvent with a turnaround vector
HAYW,Industrials,3052669184.0,CLEAR,0,,0,0,0,0,0,0,0,6,0,3.7590662030408515,safe,2.3933658978148915,-2.6856211751824377,0.08670256637924453,-0.03401845249647975,1,1.8942130683169056,2.9428110034525004,0,0,0,,,,0,0,Clear — no material distress or manipulation signal
HBAN,Financials,33488199680.0,CLEAR,0,,0,0,0,0,0,0,0,3,0,1.9102394918032517,grey,0.5290701961510751,,0.19973011677446056,-0.001178564108297464,1,-14.152901785714286,44.825535289452816,0,0,0,,,,1,0,Clear — no material distress or manipulation signal
HBANL,Financials,,CLEAR,0,,0,0,0,0,0,0,0,3,0,1.9102394918032517,grey,,,0.19973011677446056,-0.001178564108297464,1,-14.152901785714286,44.825535289452816,0,0,0,,,,1,0,Clear — no material distress or manipulation signal
